decoy_name	decoy_chr	decoy_start	decoy_end	decoy_strand	decoy_score	exon_chr	exon_start	exon_end	exon_strand	gene_id	gene_name	transcript_id	exon_number	overlap_length	strand_match
ATXN2-AS_111599206	chr12	111599183	111599231	+	0.00028	chr12	111598784	111599341	-	ENSG00000204842.19	ATXN2	ENST00000890894.1	1	49	FALSE
ATXN2-AS_111599206	chr12	111599183	111599231	+	0.00028	chr12	111598784	111599341	-	ENSG00000204842.19	ATXN2	ENST00000959515.1	1	49	FALSE
ATXN2-AS_111599206	chr12	111599183	111599231	+	0.00028	chr12	111598784	111599355	-	ENSG00000204842.19	ATXN2	ENST00000890891.1	1	49	FALSE
ATXN2-AS_111599206	chr12	111599183	111599231	+	0.00028	chr12	111598784	111599676	-	ENSG00000204842.19	ATXN2	ENST00000550104.5	1	49	FALSE
ATXN2-AS_111599206	chr12	111599183	111599231	+	0.00028	chr12	111598784	111599276	-	ENSG00000204842.19	ATXN2	ENST00000483311.6	1	49	FALSE
ATXN2-AS_111599206	chr12	111599183	111599231	+	0.00028	chr12	111598784	111599287	-	ENSG00000204842.19	ATXN2	ENST00000890907.1	1	49	FALSE
ATXN2-AS_111599206	chr12	111599183	111599231	+	0.00028	chr12	111598784	111599288	-	ENSG00000204842.19	ATXN2	ENST00000890903.1	1	49	FALSE
ATXN2-AS_111599206	chr12	111599183	111599231	+	0.00028	chr12	111598784	111599288	-	ENSG00000204842.19	ATXN2	ENST00000890904.1	1	49	FALSE
ATXN2-AS_111599206	chr12	111599183	111599231	+	0.00028	chr12	111598784	111599288	-	ENSG00000204842.19	ATXN2	ENST00000890905.1	1	49	FALSE
ATXN2-AS_111599206	chr12	111599183	111599231	+	0.00028	chr12	111598784	111599288	-	ENSG00000204842.19	ATXN2	ENST00000890906.1	1	49	FALSE
ATXN2-AS_111599206	chr12	111599183	111599231	+	0.00028	chr12	111598784	111599293	-	ENSG00000204842.19	ATXN2	ENST00000890902.1	1	49	FALSE
ATXN2-AS_111599206	chr12	111599183	111599231	+	0.00028	chr12	111598784	111599298	-	ENSG00000204842.19	ATXN2	ENST00000890901.1	1	49	FALSE
ATXN2-AS_111599206	chr12	111599183	111599231	+	0.00028	chr12	111598784	111599308	-	ENSG00000204842.19	ATXN2	ENST00000890900.1	1	49	FALSE
ATXN2-AS_111599206	chr12	111599183	111599231	+	0.00028	chr12	111598784	111599315	-	ENSG00000204842.19	ATXN2	ENST00000890899.1	1	49	FALSE
ATXN2-AS_111599206	chr12	111599183	111599231	+	0.00028	chr12	111598784	111599318	-	ENSG00000204842.19	ATXN2	ENST00000890897.1	1	49	FALSE
ATXN2-AS_111599206	chr12	111599183	111599231	+	0.00028	chr12	111598784	111599318	-	ENSG00000204842.19	ATXN2	ENST00000890898.1	1	49	FALSE
ATXN2-AS_111599206	chr12	111599183	111599231	+	0.00028	chr12	111598784	111599319	-	ENSG00000204842.19	ATXN2	ENST00000890896.1	1	49	FALSE
ATXN2-AS_111599206	chr12	111599183	111599231	+	0.00028	chr12	111598784	111599340	-	ENSG00000204842.19	ATXN2	ENST00000890895.1	1	49	FALSE
ATXN2-AS_111599206	chr12	111599183	111599231	+	0.00028	chr12	111598784	111599237	-	ENSG00000204842.19	ATXN2	ENST00000959519.1	1	49	FALSE
ATXN2-AS_111599206	chr12	111599183	111599231	+	0.00028	chr12	111598784	111599292	-	ENSG00000204842.19	ATXN2	ENST00000890908.1	1	49	FALSE
ATXN2-AS_111599206	chr12	111599183	111599231	+	0.00028	chr12	111598784	111599308	-	ENSG00000204842.19	ATXN2	ENST00000959518.1	1	49	FALSE
ATXN2-AS_111599206	chr12	111599183	111599231	+	0.00028	chr12	111598784	111599340	-	ENSG00000204842.19	ATXN2	ENST00000959517.1	1	49	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599291	-	ENSG00000204842.19	ATXN2	ENST00000918150.1	1	45	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599295	-	ENSG00000204842.19	ATXN2	ENST00000918149.1	1	49	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599315	-	ENSG00000204842.19	ATXN2	ENST00000672613.1	1	49	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599315	-	ENSG00000204842.19	ATXN2	ENST00000673436.1	1	49	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599315	-	ENSG00000204842.19	ATXN2	ENST00000643669.2	1	49	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599350	-	ENSG00000204842.19	ATXN2	ENST00000608853.5	1	49	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599339	-	ENSG00000204842.19	ATXN2	ENST00000959513.1	1	49	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599676	-	ENSG00000204842.19	ATXN2	ENST00000616825.4	1	49	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599318	-	ENSG00000204842.19	ATXN2	ENST00000959514.1	1	49	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599339	-	ENSG00000204842.19	ATXN2	ENST00000918148.1	1	49	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599358	-	ENSG00000204842.19	ATXN2	ENST00000890889.1	1	49	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599297	-	ENSG00000204842.19	ATXN2	ENST00000918151.1	1	49	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599315	-	ENSG00000204842.19	ATXN2	ENST00000890892.1	1	49	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599315	-	ENSG00000204842.19	ATXN2	ENST00000890893.1	1	49	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599342	-	ENSG00000204842.19	ATXN2	ENST00000890890.1	1	49	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599294	-	ENSG00000204842.19	ATXN2	ENST00000959516.1	1	48	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599307	-	ENSG00000204842.19	ATXN2	ENST00000918153.1	1	49	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599320	-	ENSG00000204842.19	ATXN2	ENST00000918152.1	1	49	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599341	-	ENSG00000204842.19	ATXN2	ENST00000890894.1	1	49	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599341	-	ENSG00000204842.19	ATXN2	ENST00000959515.1	1	49	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599355	-	ENSG00000204842.19	ATXN2	ENST00000890891.1	1	49	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599676	-	ENSG00000204842.19	ATXN2	ENST00000550104.5	1	49	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599276	-	ENSG00000204842.19	ATXN2	ENST00000483311.6	1	30	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599287	-	ENSG00000204842.19	ATXN2	ENST00000890907.1	1	41	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599288	-	ENSG00000204842.19	ATXN2	ENST00000890903.1	1	42	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599288	-	ENSG00000204842.19	ATXN2	ENST00000890904.1	1	42	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599288	-	ENSG00000204842.19	ATXN2	ENST00000890905.1	1	42	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599288	-	ENSG00000204842.19	ATXN2	ENST00000890906.1	1	42	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599293	-	ENSG00000204842.19	ATXN2	ENST00000890902.1	1	47	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599298	-	ENSG00000204842.19	ATXN2	ENST00000890901.1	1	49	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599308	-	ENSG00000204842.19	ATXN2	ENST00000890900.1	1	49	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599315	-	ENSG00000204842.19	ATXN2	ENST00000890899.1	1	49	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599318	-	ENSG00000204842.19	ATXN2	ENST00000890897.1	1	49	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599318	-	ENSG00000204842.19	ATXN2	ENST00000890898.1	1	49	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599319	-	ENSG00000204842.19	ATXN2	ENST00000890896.1	1	49	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599340	-	ENSG00000204842.19	ATXN2	ENST00000890895.1	1	49	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599292	-	ENSG00000204842.19	ATXN2	ENST00000890908.1	1	46	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599308	-	ENSG00000204842.19	ATXN2	ENST00000959518.1	1	49	FALSE
ATXN2-AS_111599270	chr12	111599247	111599295	+	0.000417	chr12	111598784	111599340	-	ENSG00000204842.19	ATXN2	ENST00000959517.1	1	49	FALSE
HECTD4_112267178	chr12	112267155	112267203	-	0.37308	chr12	112267077	112267394	+	ENSG00000201428.1	RN7SKP71	ENST00000364558.1	1	49	FALSE
RP1-71H24.1_112907972	chr12	112907949	112907997	-	0.371529	chr12	112906962	112908824	+	ENSG00000089127.15	OAS1	ENST00000681831.1	1	49	FALSE
CFAP73_113158063	chr12	113158040	113158088	+	0.07054	chr12	113157173	113159109	-	ENSG00000123064.14	DDX54	ENST00000306014.10	20	49	FALSE
CFAP73_113158063	chr12	113158040	113158088	+	0.07054	chr12	113157174	113159112	-	ENSG00000123064.14	DDX54	ENST00000314045.11	20	49	FALSE
CFAP73_113158063	chr12	113158040	113158088	+	0.07054	chr12	113157175	113159112	-	ENSG00000123064.14	DDX54	ENST00000937022.1	20	49	FALSE
CFAP73_113158063	chr12	113158040	113158088	+	0.07054	chr12	113157179	113159112	-	ENSG00000123064.14	DDX54	ENST00000937023.1	20	49	FALSE
RP11-545P7.4_113191334	chr12	113191311	113191359	-	0.425772	chr12	113191310	113193447	+	ENSG00000139405.17	RITA1	ENST00000865301.1	4	49	FALSE
RP11-545P7.4_113191334	chr12	113191311	113191359	-	0.425772	chr12	113191310	113193643	+	ENSG00000139405.17	RITA1	ENST00000865302.1	3	49	FALSE
RP11-545P7.4_113191334	chr12	113191311	113191359	-	0.425772	chr12	113191310	113192364	+	ENSG00000139405.17	RITA1	ENST00000549621.5	4	49	FALSE
RP11-545P7.4_113191334	chr12	113191311	113191359	-	0.425772	chr12	113191310	113192361	+	ENSG00000139405.17	RITA1	ENST00000552495.1	3	49	FALSE
RP11-545P7.4_113191334	chr12	113191311	113191359	-	0.425772	chr12	113191310	113192368	+	ENSG00000139405.17	RITA1	ENST00000932688.1	4	49	FALSE
RP11-545P7.4_113191334	chr12	113191311	113191359	-	0.425772	chr12	113191310	113192153	+	ENSG00000139405.17	RITA1	ENST00000960883.1	4	49	FALSE
RP11-545P7.4_113191334	chr12	113191311	113191359	-	0.425772	chr12	113191310	113192359	+	ENSG00000139405.17	RITA1	ENST00000865303.1	4	49	FALSE
RP11-545P7.4_113191334	chr12	113191311	113191359	-	0.425772	chr12	113191310	113192366	+	ENSG00000139405.17	RITA1	ENST00000960882.1	4	49	FALSE
RP11-545P7.4_113191334	chr12	113191311	113191359	-	0.425772	chr12	113191310	113192161	+	ENSG00000139405.17	RITA1	ENST00000932689.1	4	49	FALSE
RP11-545P7.4_113191334	chr12	113191311	113191359	-	0.425772	chr12	113191310	113192368	+	ENSG00000139405.17	RITA1	ENST00000548278.2	4	49	FALSE
RP11-545P7.4_113191334	chr12	113191311	113191359	-	0.425772	chr12	113191310	113192364	+	ENSG00000139405.17	RITA1	ENST00000865304.1	3	49	FALSE
RP11-545P7.4_113191334	chr12	113191311	113191359	-	0.425772	chr12	113191310	113192153	+	ENSG00000139405.17	RITA1	ENST00000960884.1	4	49	FALSE
RP11-545P7.4_113191334	chr12	113191311	113191359	-	0.425772	chr12	113191310	113193653	+	ENSG00000139405.17	RITA1	ENST00000960881.1	2	49	FALSE
FBXW8_116950179	chr12	116950156	116950204	+	0.019938	chr12	116948738	116951422	-	ENSG00000274554.1	ENSG00000274554	ENST00000617795.1	1	49	FALSE
TESC-AS1_117099282	chr12	117099259	117099307	+	0.001454	chr12	117099225	117099405	-	ENSG00000088992.19	TESC	ENST00000874651.1	1	49	FALSE
TESC-AS1_117099282	chr12	117099259	117099307	+	0.001454	chr12	117099225	117099416	-	ENSG00000088992.19	TESC	ENST00000335209.12	1	49	FALSE
TESC-AS1_117099282	chr12	117099259	117099307	+	0.001454	chr12	117099225	117099479	-	ENSG00000088992.19	TESC	ENST00000470612.5	1	49	FALSE
TESC-AS1_117099282	chr12	117099259	117099307	+	0.001454	chr12	117099225	117099446	-	ENSG00000088992.19	TESC	ENST00000541210.5	1	49	FALSE
TESC-AS1_117099282	chr12	117099259	117099307	+	0.001454	chr12	117099225	117099431	-	ENSG00000088992.19	TESC	ENST00000925487.1	1	49	FALSE
TESC-AS1_117099282	chr12	117099259	117099307	+	0.001454	chr12	117099225	117099414	-	ENSG00000088992.19	TESC	ENST00000940881.1	1	49	FALSE
TESC-AS1_117099282	chr12	117099259	117099307	+	0.001454	chr12	117099225	117099324	-	ENSG00000088992.19	TESC	ENST00000940882.1	1	49	FALSE
TESC-AS1_117099282	chr12	117099259	117099307	+	0.001454	chr12	117099225	117099408	-	ENSG00000088992.19	TESC	ENST00000462502.5	1	49	FALSE
TESC-AS1_117099282	chr12	117099259	117099307	+	0.001454	chr12	117099225	117099431	-	ENSG00000088992.19	TESC	ENST00000482176.1	1	49	FALSE
RP11-227B21.2_117453783	chr12	117453760	117453808	+	0.000635	chr12	117453012	117467205	-	ENSG00000171435.15	KSR2	ENST00000339824.7	20	49	FALSE
RP11-173P15.5_120723334	chr12	120723311	120723359	-	0.033559	chr12	120719920	120723639	+	ENSG00000175970.13	UNC119B	ENST00000953441.1	3	49	FALSE
RP11-173P15.5_120723334	chr12	120723311	120723359	-	0.033559	chr12	120719920	120723640	+	ENSG00000175970.13	UNC119B	ENST00000718081.1	5	49	FALSE
RP11-173P15.5_120723334	chr12	120723311	120723359	-	0.033559	chr12	120719920	120723640	+	ENSG00000175970.13	UNC119B	ENST00000718082.1	4	49	FALSE
RP11-173P15.5_120723334	chr12	120723311	120723359	-	0.033559	chr12	120719920	120723640	+	ENSG00000175970.13	UNC119B	ENST00000718083.1	5	49	FALSE
RP11-173P15.5_120723334	chr12	120723311	120723359	-	0.033559	chr12	120719920	120723640	+	ENSG00000175970.13	UNC119B	ENST00000718084.1	5	49	FALSE
RP11-173P15.5_120723334	chr12	120723311	120723359	-	0.033559	chr12	120719920	120723640	+	ENSG00000175970.13	UNC119B	ENST00000344651.5	5	49	FALSE
RP11-463O12.3_122866149	chr12	122866126	122866174	+	0.022884	chr12	122865330	122867607	-	ENSG00000139722.8	VPS37B	ENST00000267202.7	4	49	FALSE
RP11-463O12.3_122866149	chr12	122866126	122866174	+	0.022884	chr12	122865333	122867607	-	ENSG00000139722.8	VPS37B	ENST00000852158.1	2	49	FALSE
RP11-463O12.3_122866151	chr12	122866128	122866176	+	0.002618	chr12	122865330	122867607	-	ENSG00000139722.8	VPS37B	ENST00000267202.7	4	49	FALSE
RP11-463O12.3_122866151	chr12	122866128	122866176	+	0.002618	chr12	122865333	122867607	-	ENSG00000139722.8	VPS37B	ENST00000852158.1	2	49	FALSE
RP11-282O18.3_123255075	chr12	123255052	123255100	-	0.317542	chr12	123253647	123256585	+	ENSG00000130921.10	MTRFR	ENST00000546132.2	2	49	FALSE
RP11-989F5.1_130810950	chr12	130810927	130810975	+	0.55818	chr12	130810782	130810937	-	ENSG00000111450.16	STX2	ENST00000706283.1	5	11	FALSE
RP11-989F5.1_130810950	chr12	130810927	130810975	+	0.55818	chr12	130810821	130810958	-	ENSG00000256299.1	ENSG00000256299	ENST00000542821.1	2	32	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887605	-	ENSG00000072609.19	CHFR	ENST00000450056.7	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887598	-	ENSG00000072609.19	CHFR	ENST00000266880.11	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887636	-	ENSG00000072609.19	CHFR	ENST00000902528.1	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887618	-	ENSG00000072609.19	CHFR	ENST00000902533.1	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887612	-	ENSG00000072609.19	CHFR	ENST00000902540.1	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887613	-	ENSG00000072609.19	CHFR	ENST00000928598.1	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887614	-	ENSG00000072609.19	CHFR	ENST00000902539.1	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887609	-	ENSG00000072609.19	CHFR	ENST00000970966.1	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887618	-	ENSG00000072609.19	CHFR	ENST00000902534.1	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887629	-	ENSG00000072609.19	CHFR	ENST00000928594.1	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887196	132887549	-	ENSG00000072609.19	CHFR	ENST00000928604.1	1	7	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887572	-	ENSG00000072609.19	CHFR	ENST00000902544.1	1	26	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887572	-	ENSG00000072609.19	CHFR	ENST00000928603.1	1	26	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887576	-	ENSG00000072609.19	CHFR	ENST00000902543.1	1	30	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887612	-	ENSG00000072609.19	CHFR	ENST00000902542.1	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887618	-	ENSG00000072609.19	CHFR	ENST00000902535.1	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887618	-	ENSG00000072609.19	CHFR	ENST00000902536.1	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887630	-	ENSG00000072609.19	CHFR	ENST00000902531.1	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887636	-	ENSG00000072609.19	CHFR	ENST00000902530.1	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887637	-	ENSG00000072609.19	CHFR	ENST00000902529.1	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887648	-	ENSG00000072609.19	CHFR	ENST00000902527.1	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887196	132887544	-	ENSG00000072609.19	CHFR	ENST00000928606.1	1	2	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887196	132887549	-	ENSG00000072609.19	CHFR	ENST00000928605.1	1	7	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887566	-	ENSG00000072609.19	CHFR	ENST00000970969.1	1	20	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887571	-	ENSG00000072609.19	CHFR	ENST00000970968.1	1	25	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887601	-	ENSG00000072609.19	CHFR	ENST00000928602.1	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887603	-	ENSG00000072609.19	CHFR	ENST00000443047.6	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887604	-	ENSG00000072609.19	CHFR	ENST00000928601.1	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887607	-	ENSG00000072609.19	CHFR	ENST00000970967.1	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887612	-	ENSG00000072609.19	CHFR	ENST00000928600.1	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887613	-	ENSG00000072609.19	CHFR	ENST00000928599.1	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887614	-	ENSG00000072609.19	CHFR	ENST00000902541.1	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887616	-	ENSG00000072609.19	CHFR	ENST00000928597.1	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887617	-	ENSG00000072609.19	CHFR	ENST00000928596.1	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887618	-	ENSG00000072609.19	CHFR	ENST00000902537.1	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887618	-	ENSG00000072609.19	CHFR	ENST00000902538.1	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887618	-	ENSG00000072609.19	CHFR	ENST00000928595.1	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887618	-	ENSG00000072609.19	CHFR	ENST00000970965.1	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887630	-	ENSG00000072609.19	CHFR	ENST00000902532.1	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887633	-	ENSG00000072609.19	CHFR	ENST00000970964.1	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887196	132887549	-	ENSG00000072609.19	CHFR	ENST00000970970.1	1	7	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887605	-	ENSG00000072609.19	CHFR	ENST00000970971.1	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887572	-	ENSG00000072609.19	CHFR	ENST00000928610.1	1	26	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887633	-	ENSG00000072609.19	CHFR	ENST00000902546.1	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887610	-	ENSG00000072609.19	CHFR	ENST00000970972.1	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887608	-	ENSG00000072609.19	CHFR	ENST00000432561.6	1	45	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887590	-	ENSG00000072609.19	CHFR	ENST00000902547.1	1	44	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887564	-	ENSG00000072609.19	CHFR	ENST00000535181.5	1	18	FALSE
RP11-46H11.12_132887566	chr12	132887543	132887591	+	0.000277	chr12	132887547	132887572	-	ENSG00000072609.19	CHFR	ENST00000536196.1	1	26	FALSE
PSPC1-AS2_19675084	chr13	19675061	19675109	+	0.000202	chr13	19674756	19675653	-	ENSG00000121390.20	PSPC1	ENST00000635251.1	2	49	FALSE
PSPC1-AS2_19675085	chr13	19675062	19675110	+	0.295192	chr13	19674756	19675653	-	ENSG00000121390.20	PSPC1	ENST00000635251.1	2	49	FALSE
LINC00539_21345977	chr13	21345954	21346002	-	0.208173	chr13	21345820	21347029	+	ENSG00000291046.2	ENSG00000291046	ENST00000753180.1	3	49	FALSE
LINC00539_21345977	chr13	21345954	21346002	-	0.208173	chr13	21345783	21347029	+	ENSG00000291046.2	ENSG00000291046	ENST00000700720.2	3	49	FALSE
LINC00539_21345977	chr13	21345954	21346002	-	0.208173	chr13	21345820	21347029	+	ENSG00000291046.2	ENSG00000291046	ENST00000753181.1	3	49	FALSE
PARP4_24503257	chr13	24503234	24503282	-	0.156326	chr13	24502969	24503286	+	ENSG00000288103.2	ENSG00000288103	ENST00000668417.2	1	49	FALSE
FLT3_28067921	chr13	28067898	28067946	-	0.001257	chr13	28067587	28068334	+	ENSG00000271026.1	KATNBL1P1	ENST00000605192.1	1	49	FALSE
SUPT20H_37021244	chr13	37021221	37021269	-	0.012683	chr13	37019631	37023409	+	ENSG00000120699.15	EXOSC8	ENST00000692761.1	11	49	FALSE
EPSTI1_42892193	chr13	42892170	42892218	-	0.003808	chr13	42892015	42892196	+	ENSG00000298184.1	ENSG00000298184	ENST00000753712.1	1	27	FALSE
TSC22D1-AS1_44576690	chr13	44576667	44576715	+	0.105568	chr13	44576657	44577138	-	ENSG00000102804.17	TSC22D1	ENST00000871367.1	1	49	FALSE
TSC22D1-AS1_44576690	chr13	44576667	44576715	+	0.105568	chr13	44576435	44577166	-	ENSG00000102804.17	TSC22D1	ENST00000871366.1	1	49	FALSE
TSC22D1-AS1_44576690	chr13	44576667	44576715	+	0.105568	chr13	44576667	44577316	-	ENSG00000102804.17	TSC22D1	ENST00000871365.1	1	49	FALSE
TSC22D1-AS1_44577312	chr13	44577289	44577337	+	0.000221	chr13	44576667	44577316	-	ENSG00000102804.17	TSC22D1	ENST00000871365.1	1	28	FALSE
RP11-290D2.6_45340549	chr13	45340526	45340574	+	0.000559	chr13	45340026	45340785	-	ENSG00000133112.18	TPT1	ENST00000442760.2	2	49	FALSE
RP11-290D2.6_45340595	chr13	45340572	45340620	+	0.000222	chr13	45340026	45340785	-	ENSG00000133112.18	TPT1	ENST00000442760.2	2	49	FALSE
RP11-290D2.6_45340625	chr13	45340602	45340650	+	0.001113	chr13	45340026	45340785	-	ENSG00000133112.18	TPT1	ENST00000442760.2	2	49	FALSE
